,Unnamed: 0,ID,Latlng,Title,Age,Gender,Work_experience,Last_employment_date,Education,Sector,Salary,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,Travel_min_to_CBD
1668,1668,ID3817120,[-37.710963 144.772133],Mr,33,0.0,4,2019-05-07,0,IT,1103.0,SC_048,3.638312304216668,9715,0.10380614862445028,0
1669,1669,ID7809997,[-37.812792 145.286284],Mrs,26,1.0,7,2019-09-05,0,Data Science,2872.0,SC_022,1.5499396350517967,22756,0.09046714100976176,0
1670,1670,ID5194931,[-37.84519 145.25197],Mrs,62,1.0,17,2018-10-09,0,Finance,6126.0,SC_032,4.140592829792367,14164,0.2476583064901293,0
1671,1671,ID3720640,[-37.809397 145.263581],Mr,30,0.0,3,2019-04-23,0,IT,811.0,SC_022,2.0613648674923146,8447,0.5109748820261679,0
1672,1672,ID7259359,[-37.80373001 145.2314148],Mr,40,0.0,8,2018-08-19,0,Data Science,2998.0,SC_032,1.0289592094009368,4073,0.1693987757945498,0
1673,1673,ID3240471,[-37.785888 145.300453],Dr,55,0.0,11,2018-2-28,1,IT,3640.0,SC_022,2.117559395250788,22477,0.4192687844975848,0
1674,1674,ID5981434,[-38.067389 145.124521],Mrs,42,1.0,16,2018-09-06,0,Finance,5814.0,SC_003,11.144937932118022,2498,0.17112955759748055,0
1675,1675,ID3806305,[-37.9841156 145.0498657],Dr,26,1.0,6,2019-01-14,1,IT,2417.0,SC_003,3.7268409023788056,7798,0.24026080328986535,0
1676,1676,ID5499568,[-37.958431 145.043785],Mr,32,0.0,4,2018-4-30,0,Finance,1334.0,SC_046,2.1584374123998415,14629,0.0938413419082699,0
1677,1677,ID3797514,[-37.667803 144.945238],Mr,61,0.0,14,2019-07-05,0,IT,4019.0,SC_026,3.4260713795447377,18857,0.18673224525361423,0
1678,1678,ID3524925,[-37.8093197 144.9936728],Mrs,34,1.0,8,2019-03-18,0,IT,2493.0,SC_008,2.1129625469734594,19381,0.07503784958763365,0
1679,1679,ID5299593,[-37.793939 145.037135],Mr,26,0.0,5,2019-04-14,0,Finance,1694.0,SC_001,2.9225117584053835,628,0.03338130470675074,0
1680,1680,ID3350727,[-37.84955597 145.2557983],Mrs,31,1.0,9,2018-03-23,0,IT,2807.0,SC_032,4.7288915534610485,15767,0.2585667144362855,0
1681,1681,ID7647069,[-37.805045 145.274824],Mrs,30,1.0,5,2018-05-18,0,Data Science,2051.0,SC_022,0.982457504529683,13405,0.2168761588788132,0
1682,1682,ID5889791,[-37.74807358 145.0017242],Dr,28,0.0,7,2019-12-08,1,Finance,3099.0,SC_047,2.7282110828415798,1893,0.04968248955127706,0
1683,1683,ID7444702,[-37.782601 145.100851],Mrs,27,1.0,5,2019-03-10,0,Data Science,2069.0,SC_009,2.0419874079226785,41468,0.24028045782167892,0
1684,1684,ID3865122,[-37.98146057 145.057785],Mrs,25,1.0,3,2019-12-23,1,IT,1520.0,SC_003,2.9725978589994937,11251,0.11900692775024128,0
1685,1685,ID5739813,[-37.782473 144.841333],Mr,28,0.0,4,2018-12-08,1,Finance,2040.0,SC_043,2.1657103542135503,7912,0.035418149400165785,0
1686,1686,ID5790476,[-37.900679 145.063114],Mr,34,0.0,9,2019-05-29,0,Finance,3086.0,SC_041,1.8136163533224305,14743,0.1669699974859628,0
1687,1687,ID5194658,[-37.735924 144.914016],Mr,33,0.0,5,2018-4-30,0,Finance,1689.0,SC_030,3.1994112269531287,6814,0.17766380803658058,0
1688,1688,ID3719859,[-37.70843124 144.9154358],Mr,47,0.0,18,2019-12-09,0,IT,5254.0,SC_010,2.5809232886269573,7763,0.3883533146536209,0
1689,1689,ID3344163,[-37.889461 145.053397],Mr,34,0.0,9,2019-07-28,0,IT,2593.0,SC_041,0.6982095224459336,14917,0.1537943441151701,0
1690,1690,ID3598554,[-37.978012 145.035739],Mrs,27,1.0,8,2018-07-26,0,IT,2523.0,SC_046,4.288420154773757,10110,0.040643588900042785,0
1691,1691,ID5849000,[-38.0760526 145.1280486],Mr,31,0.0,7,2019-05-30,0,Finance,2386.0,SC_003,12.156215482194197,17184,0.1275923333461912,0
1692,1692,ID5779030,[-37.680199 145.036308],Mr,32,0.0,7,2019-08-26,0,Finance,2381.0,SC_047,6.509689675983982,10601,0.07627380656792104,0
1693,1693,ID3437245,[-37.78112793 144.8851166],Mr,30,0.0,9,2019-05-14,0,IT,2611.0,SC_043,2.4988596081359544,11395,0.05230994223745594,0
1694,1694,ID7470239,[-37.824905 145.074821],Mr,34,0.0,9,2018-08-30,0,Data Science,3434.0,SC_020,4.199727932305875,6389,0.23938139718496526,0
1695,1695,ID3366462,[-37.719457 145.082619],Mr,29,0.0,4,2019-08-31,0,IT,1116.0,SC_017,4.2230004350263,10960,0.1625293583890641,0
1696,1696,ID3624685,[-37.884683 145.009721],Mr,38,0.0,10,2018-07-12,1,IT,3381.0,SC_023,3.0579978037419413,18984,0.0836063315647601,0
1697,1697,ID5211924,[-37.81873703 144.8772736],Mr,26,0.0,4,2019-06-21,0,Finance,1348.0,SC_033,2.821840073528123,8302,0.2120831005819812,0
1698,1698,ID3948236,[-37.92605972 145.1257019],Dr,50,0.0,11,2018-4-30,1,IT,3652.0,SC_003,5.952908359701894,9490,0.38317455345172274,0
1699,1699,ID7908106,[-37.877263 144.990603],Mr,60,0.0,24,2019-07-19,0,Data Science,9301.0,SC_015,1.2894109472600068,12363,0.167145928751934,0
1700,1700,ID3611221,[-37.787709 144.897469],Mrs,64,1.0,27,2018-06-08,1,IT,8610.0,SC_011,1.7445544144892955,40706,0.240702864908448,0
1701,1701,ID3793964,[-37.60491562 144.9131622],Mr,30,0.0,3,2018-2-28,0,IT,811.0,SC_016,1.3401556276469022,51611,0.2329832109202127,0
1702,1702,ID5808182,[-37.795182 144.890792],Mrs,34,1.0,7,2018-04-28,0,Finance,2677.0,SC_043,2.5785286925816315,3901,0.17390009035757706,0
1703,1703,ID7844249,[-37.703375 144.749099],Dr,30,0.0,9,2018-03-17,1,Data Science,4351.0,SC_048,3.3569250496248477,23298,0.5933525633984245,0
1704,1704,ID7382916,[-37.763305 144.971468],Mrs,29,1.0,7,2018-09-16,1,Data Science,3755.0,SC_030,3.9148724216745165,18718,0.1773381809811004,0
1705,1705,ID5794382,[-37.81396 144.99382],Mr,30,0.0,9,2019-07-24,0,Finance,3087.0,SC_008,2.120142744528419,19978,0.2375654273946707,6
1706,1706,ID7529033,[-37.837559 145.075679],Mrs,25,1.0,8,2019-09-14,0,Data Science,3271.0,SC_020,4.579006116308092,19766,0.4407976055437734,0
1707,1707,ID7617974,[-37.693176 145.125044],Mr,35,0.0,12,2018-07-27,0,Data Science,4626.0,SC_017,8.552339422667657,21422,0.2940205480038631,0
1708,1708,ID5876683,[-37.70451355 144.7737579],Dr,50,0.0,15,2018-05-01,1,Finance,5855.0,SC_048,4.248657331283794,21129,0.37606186679952425,0
1709,1709,ID7700851,[-37.91487885 145.0330048],Dr,40,0.0,17,2019-10-23,1,Data Science,7498.0,SC_046,2.777495449124144,17631,0.3108634220204076,0
1710,1710,ID3541679,[-37.7249 144.986952],Dr,30,1.0,6,2019-12-06,1,IT,2409.0,SC_030,3.3446009191077897,5650,0.19252854921990933,0
1711,1711,ID5658990,[-37.754754 145.01586],Dr,34,0.0,7,2018-03-18,1,Finance,3078.0,SC_047,2.205153625879534,250,0.08873707317014028,0
1712,1712,ID7328951,[-37.998327 145.239249],Mr,54,0.0,15,2018-07-16,1,Data Science,6634.0,SC_049,13.042634757498384,4240,0.3431082606447428,0
1713,1713,ID3907565,[-37.782145 144.887055],Dr,25,0.0,4,2018-12-20,1,IT,1627.0,SC_011,2.5562799137795706,9940,0.13276930756855834,0
1714,1714,ID3759968,[-37.84670639 144.8706665],Mr,34,0.0,3,2018-12-15,0,IT,793.0,SC_033,3.0611296815506748,8906,0.129968488145211,0
1715,1715,ID7129760,[-37.904938 145.037874],Mrs,29,1.0,3,2019-08-04,0,Data Science,1252.0,SC_041,2.8922111509239183,9476,0.13920654946186686,0
1716,1716,ID5619884,[-37.877759 144.999124],Mr,43,0.0,18,2019-07-11,0,Finance,6216.0,SC_015,1.9048810910559948,12361,0.0914550511362989,0
1717,1717,ID3385661,[-37.843493 145.265084],Mr,57,0.0,19,2019-04-23,0,IT,5533.0,SC_032,4.672258597655495,14161,0.13681999300652914,0
1718,1718,ID5816839,[-37.721602 144.832893],Mr,32,0.0,6,2019-07-16,0,Finance,2038.0,SC_010,4.830492812575702,7508,0.3006349733925078,0
1719,1719,ID5371978,[-37.702415 145.113319],Mr,25,0.0,9,2019-03-24,0,Finance,3104.0,SC_017,7.120959044995531,10946,0.24082479044862917,0
1720,1720,ID5930373,[-37.95065 145.024062],Mr,33,0.0,3,2019-10-11,0,Finance,988.0,SC_046,1.7622036839634128,10102,0.23548141021543717,0
1721,1721,ID3656173,[-37.722074 145.139383],Dr,37,0.0,11,2018-03-07,1,IT,3692.0,SC_009,6.395250912581245,10935,0.4217521385433552,0
1722,1722,ID3614060,[-37.697774 144.74759],Mr,33,0.0,3,2019-07-10,1,IT,1299.0,SC_048,3.949083989507865,23365,0.37482256700777616,0
1723,1723,ID3676346,[-37.866665 145.033736],Mrs,51,1.0,22,2018-4-30,0,IT,6647.0,SC_023,1.3287589193572273,955,0.3911655308317833,0
1724,1724,ID5860331,[-37.5788269 144.9309235],Mrs,44,1.0,14,2018-04-03,0,Finance,5109.0,SC_005,1.0371077705008318,21913,0.1321577394338811,0
1725,1725,ID3530974,[-37.786433 145.263595],Mr,40,0.0,15,2018-4-30,0,IT,4377.0,SC_022,2.2159263059369523,8770,0.4624826524135962,0
1726,1726,ID7268350,[-37.762062 145.049049],Mr,55,0.0,21,2018-11-02,0,Data Science,8128.0,SC_001,0.9114420307714889,6678,0.2612864400280783,0
1727,1727,ID5744565,[-37.800356 145.262251],Mrs,29,1.0,4,2018-09-23,1,Finance,2340.0,SC_022,1.835429861973667,8452,0.05135652865677754,0
1728,1728,ID3849108,[-37.64099884 145.0294495],Mrs,27,1.0,9,2018-01-07,0,IT,2822.0,SC_026,8.576020558785505,2116,0.2851852710878111,0
1729,1729,ID7537413,[-37.9226092 144.9994298],Mr,29,0.0,7,2019-06-10,0,Data Science,2651.0,SC_046,3.8955515203818107,3380,0.2875464212991213,0
1730,1730,ID3774046,[-37.859171 145.03921],Mrs,32,1.0,8,2018-03-19,0,IT,2500.0,SC_023,1.920293319555762,13712,0.18045733182454915,0
1731,1731,ID7789353,[-37.721174 144.822157],Mrs,29,1.0,2,2018-12-09,1,Data Science,1759.0,SC_010,5.756304524628719,6746,0.08502996982373874,0
1732,1732,ID3748630,[-37.735548 144.906827],Mr,47,0.0,17,2018-07-28,0,IT,4959.0,SC_010,2.954058762086568,40896,0.32116890575987495,0
1733,1733,ID3848819,[-37.82638931 144.8747406],Dr,28,0.0,9,2019-04-10,1,IT,3111.0,SC_033,2.45790469424663,40832,0.06105835001951985,0
1734,1734,ID5133045,[-37.844277 145.256969],Dr,58,1.0,16,2018-06-29,1,Finance,6488.0,SC_032,4.289632883941659,14163,0.19007616091143914,0
1735,1735,ID3882788,[-37.950423 145.041862],Mr,25,0.0,3,2018-01-31,0,IT,822.0,SC_046,1.2531675726039322,3609,0.01930208375754242,0
1736,1736,ID3919365,[-37.850235 145.025263],Mrs,31,1.0,7,2019-01-07,0,IT,2209.0,SC_038,1.8398522805377344,18945,0.12602415582184215,0
1737,1737,ID3872734,[-37.992055 145.097333],Mr,27,0.0,3,2019-04-15,0,IT,819.0,SC_003,2.436879027352725,16003,0.4914705457195342,0
1738,1738,ID5292451,[-37.674754 144.938018],Mrs,32,1.0,8,2018-01-31,0,Finance,3031.0,SC_026,4.031475103129367,6776,0.6223432986152909,0
1739,1739,ID5895532,[-37.986294 145.246143],Mr,33,0.0,9,2018-10-19,0,Finance,3083.0,SC_049,11.577387645318915,1816,0.22095534866843325,0
1740,1740,ID3211994,[-37.79485321 144.929657],Mr,36,0.0,9,2018-12-11,0,IT,2591.0,SC_011,1.8259274006571744,7452,0.04771059581126917,0
1741,1741,ID7235318,[-37.786272 144.925997],Mrs,30,1.0,3,2019-12-18,0,Data Science,1253.0,SC_011,0.9681939940252845,18528,0.17315051047685046,0
1742,1742,ID3325005,[-37.79732513 144.8847961],Mr,45,0.0,11,2018-02-22,0,IT,3167.0,SC_043,2.0863286922365973,3927,0.09515547034726327,0
1743,1743,ID3410180,[-37.758488 145.130427],Mr,42,0.0,19,2018-08-27,0,IT,5573.0,SC_009,3.477941126663937,4078,0.06430049793337547,0
1744,1744,ID3502946,[-37.81099 144.879294],Mrs,30,1.0,9,2018-12-14,0,IT,2811.0,SC_043,2.4811234876313923,40844,0.1695040965044062,0
1745,1745,ID7436194,[-37.574608 144.934372],Dr,32,0.0,3,2018-01-16,1,Data Science,1944.0,SC_005,1.2268457248884572,45900,0.16862878223992314,0
1746,1746,ID7928866,[-37.98465347 145.1731262],Mr,29,0.0,9,2018-4-30,0,Data Science,3451.0,SC_003,7.519761431354848,2136,0.10480038477040632,0
1747,1747,ID7289704,[-37.825616 145.250988],Mr,48,0.0,10,2019-12-11,0,Data Science,3759.0,SC_032,2.4163447743717645,12057,0.02571973672472684,0
1748,1748,ID7456199,[-37.7069931 144.9773407],Mr,31,0.0,5,2019-07-03,0,Data Science,1842.0,SC_030,3.7034243321345706,8801,0.329332791293372,0
1749,1749,ID7555033,[-37.70648193 144.9679565],Mrs,27,1.0,7,2019-10-02,0,Data Science,2869.0,SC_030,3.281679445798366,6940,0.11152071876884465,0
1750,1750,ID7462384,[-37.70451355 144.7737579],Mr,30,0.0,8,2018-10-27,0,Data Science,3046.0,SC_048,4.248657331283794,21129,0.37606186679952425,0
1751,1751,ID3351519,[-37.708582 145.170213],Mr,28,0.0,9,2018-04-25,0,IT,2612.0,SC_009,9.363486599761025,8025,0.7003797789007169,0
1752,1752,ID3468206,[-37.959197 145.142568],Dr,55,1.0,28,2018-09-20,1,IT,8939.0,SC_003,4.874415248298652,2614,0.0941474770217372,0
1753,1753,ID7362899,[-37.7483319 144.9923889],Mr,25,0.0,2,2019-09-08,0,Data Science,675.0,SC_047,3.508021338889492,4476,0.3395053914949135,0
1754,1754,ID3528795,[-37.9222908 145.1266174],Mr,30,0.0,6,2018-09-20,1,IT,2213.0,SC_042,5.871319578119555,15882,0.5412625855414029,0
1755,1755,ID5425337,[-37.689588 145.057074],Mr,49,0.0,13,2018-12-08,0,Finance,4452.0,SC_047,5.931227106952829,21412,0.5720207970725818,0
1756,1756,ID3662336,[-37.813805 145.008377],Mr,42,0.0,8,2018-2-28,0,IT,2275.0,SC_038,2.9762626948916537,19736,0.28502765117662937,0
1757,1757,ID3840174,[-37.69052887 144.7586212],Mr,27,0.0,7,2019-12-09,0,IT,2014.0,SC_048,4.952567925165225,23407,0.15109597360195517,0
1758,1758,ID3854319,[-37.772156 145.350996],Mr,29,0.0,9,2019-07-28,0,IT,2617.0,SC_022,6.677456428356994,12871,0.11357998896286275,0
1759,1759,ID7479069,[-37.78007889 145.3173828],Mrs,48,1.0,18,2018-10-22,0,Data Science,7160.0,SC_022,3.681438454290359,12759,0.46047304426293695,0
1760,1760,ID3223027,[-38.0012784 145.2710169],Mr,37,0.0,18,2018-07-25,0,IT,5293.0,SC_049,12.323176486867322,4229,0.17971002512037085,0
1761,1761,ID3652751,[-37.715588 145.064741],Mr,31,0.0,9,2018-05-08,1,IT,3103.0,SC_047,3.960294221778775,22283,0.12380408799886304,0
1762,1762,ID3620815,[-37.66977 144.937063],Mr,52,0.0,18,2018-08-07,0,IT,5242.0,SC_026,3.471081459458172,9049,0.416627397076239,0
1763,1763,ID7777418,[-37.79520035 145.3181458],Mr,29,0.0,3,2019-02-17,0,Data Science,1050.0,SC_022,3.111262404647746,15700,0.37273967349899734,0
1764,1764,ID3632683,[-37.589043 144.936464],Mr,27,0.0,9,2019-10-15,0,IT,2618.0,SC_016,2.0391060141871686,44832,0.16633258080466964,0
1765,1765,ID5407405,[-37.668913 145.123172],Mr,30,0.0,8,2019-07-24,0,Finance,2745.0,SC_017,10.78752587857523,2088,0.05219991511295191,0
1766,1766,ID5341211,[-37.84201813 144.9754791],Mr,31,0.0,7,2019-08-23,0,Finance,2388.0,SC_024,1.7231761325018928,19574,0.17935977489508267,0
1767,1767,ID3462386,[-37.757504 145.023268],Mrs,30,1.0,8,2018-01-12,0,IT,2512.0,SC_001,1.9977855127776185,1267,0.19170346546735617,0
1768,1768,ID3312318,[-37.747439 144.966803],Mrs,40,1.0,11,2018-09-25,0,IT,3375.0,SC_030,2.2237278462210592,17315,0.16551201217879313,0
1769,1769,ID3141787,[-37.736955 144.909739],Mr,32,0.0,4,2019-08-18,0,IT,1106.0,SC_010,3.2335852502086824,6812,0.15047696673868166,0
1770,1770,ID3147991,[-37.77383804 145.0176392],Dr,32,1.0,6,2018-09-11,1,IT,2407.0,SC_001,2.222579548143734,1048,0.11059589153790397,0
1771,1771,ID5553299,[-38.00345612 145.2540436],Mr,34,0.0,5,2018-03-26,0,Finance,1677.0,SC_049,13.0231559305615,20185,0.2466193708961158,0
1772,1772,ID5388995,[-37.78921 144.925887],Dr,34,1.0,3,2018-12-27,1,Finance,1979.0,SC_011,1.1446120244467841,18528,0.17012232422361315,0
1773,1773,ID5681382,[-37.777243 145.118126],Mrs,29,1.0,7,2019-08-18,0,Finance,2693.0,SC_009,2.6400243764841522,3304,0.11971283792075003,0
1774,1774,ID3422690,[-37.745561 144.910104],Mrs,25,1.0,5,2019-01-30,0,IT,1625.0,SC_030,3.811094359856712,19662,0.09063171964212166,0
1775,1775,ID5621838,[-37.779605 144.841705],Mrs,36,1.0,7,2019-03-05,0,Finance,2679.0,SC_043,2.3389005526072357,9227,0.08601747370765533,0
1776,1776,ID3570664,[-37.908718 145.124262],Mrs,34,1.0,7,2018-05-10,0,IT,2195.0,SC_042,4.5204538131000565,6423,0.13607324795606898,0
1777,1777,ID5346389,[-37.802623 145.022951],Mr,34,0.0,8,2018-05-18,1,Finance,3435.0,SC_001,4.199458012305343,140,0.4502515830023417,0
1778,1778,ID7469869,[-37.716232 145.065608],Mrs,26,1.0,7,2018-03-05,0,Data Science,2872.0,SC_047,3.9737624873843225,22284,0.17732451689864248,0
1779,1779,ID3963071,[-37.762098 144.969736],Mr,29,0.0,7,2018-02-04,1,IT,2513.0,SC_030,3.724740185462854,10725,0.06046779991557484,0
1780,1780,ID5611795,[-37.573722 144.926389],Mr,34,0.0,3,2019-03-30,0,Finance,977.0,SC_005,0.5317779346659842,45905,0.07321179962344572,0
1781,1781,ID3260047,[-37.75337982 144.9056854],Mrs,45,1.0,14,2019-07-22,0,IT,4260.0,SC_011,3.35318788909471,6283,0.2629541020505893,0
1782,1782,ID7714760,[-37.79854 144.907244],Mrs,29,1.0,8,2019-09-28,0,Data Science,3254.0,SC_011,1.9595154541121085,2562,0.22931529191551475,0
1783,1783,ID7627598,[-37.98258972 145.2080994],Mrs,49,1.0,9,2019-05-12,0,Data Science,3552.0,SC_003,10.510929754192528,1858,0.1473899463314109,0
1784,1784,ID7348734,[-37.824755 145.248422],Mr,29,0.0,5,2018-04-20,0,Data Science,1853.0,SC_032,2.1787434879912624,12794,0.2362303873533643,0
1785,1785,ID5870875,[-37.9827492 145.0860321],Mr,33,0.0,6,2018-04-07,0,Finance,2038.0,SC_003,1.3189521172265046,3532,0.11070834070643805,0
1786,1786,ID5235488,[-37.733016 145.019366],Mrs,29,1.0,3,2019-04-21,0,Finance,1291.0,SC_047,1.14296755405765,9973,0.06470237872821358,0
1787,1787,ID3884491,[-37.815418 145.019886],Mr,31,0.0,6,2018-02-14,1,IT,2203.0,SC_038,2.9775976292185673,18342,0.08417981819271353,0
1788,1788,ID5725474,[-37.82254791 144.989212],Mr,29,0.0,6,2019-11-23,1,Finance,2741.0,SC_008,2.0768983687088456,1124,0.1602705030890361,0
1789,1789,ID3287572,[-37.795073 145.264574],Mr,32,0.0,9,2019-09-03,1,IT,3109.0,SC_022,1.686026890585192,8786,0.39063901324055306,0
1790,1790,ID7846312,[-37.783803 145.265427],Mr,31,0.0,6,2019-03-01,0,Data Science,2246.0,SC_022,2.300757563657699,8628,0.14622916755921592,0
1791,1791,ID3116488,[-37.705901 145.090611],Mr,55,0.0,13,2018-12-16,0,IT,3735.0,SC_017,5.87477563952238,182,0.27224773685388043,0
1792,1792,ID7301362,[-37.836768 144.867828],Mr,34,0.0,4,2019-02-25,0,Data Science,1427.0,SC_033,2.164293445475561,7164,0.30223397179288336,0
1793,1793,ID5634587,[-37.96207428 145.0645752],Mr,40,0.0,10,2019-08-03,0,Finance,3425.0,SC_003,2.371307995934391,11436,0.2916763962510273,0
1794,1794,ID5877331,[-37.823272 145.013295],Dr,39,0.0,19,2019-08-11,1,Finance,7274.0,SC_038,1.9738306978867313,19714,0.3386381633449975,0
1795,1795,ID5448429,[-37.78472137 144.8391113],Mrs,43,1.0,11,2018-01-21,1,Finance,4761.0,SC_043,2.2048362039713854,5850,0.13116130464765224,0
1796,1796,ID7481435,[-37.826788 145.012864],Mr,39,0.0,7,2018-07-24,0,Data Science,2601.0,SC_038,1.585149406926748,19458,0.06866697335090924,0
1797,1797,ID7540831,[-37.74735 144.888105],Mr,28,0.0,7,2019-08-30,0,Data Science,2661.0,SC_010,3.6973133599116554,7037,0.12887800895356913,0
1798,1798,ID5450853,[-37.928344 145.156104],Mr,31,0.0,5,2018-06-03,0,Finance,1690.0,SC_003,7.5623106826443856,12496,0.06243623566637787,0
1799,1799,ID5984107,[-37.8970179 145.0692267],Mr,34,0.0,5,2019-09-12,0,Finance,1678.0,SC_041,1.6492573522952683,16426,0.07217185632214768,0
1800,1800,ID7542107,[-37.871474 145.106553],Mrs,47,1.0,11,2018-11-22,1,Data Science,5262.0,SC_042,1.4731821429120189,10429,0.3884874098873187,0
1801,1801,ID5204773,[-37.733777 145.02201],Dr,26,0.0,3,2019-06-04,1,Finance,1701.0,SC_047,0.9030812368880029,9976,0.1715553593130205,0
1802,1802,ID5191774,[-37.754008 145.002048],Dr,30,0.0,6,2019-06-08,1,Finance,2737.0,SC_047,3.022135659186806,4205,0.08139756290956829,0
1803,1803,ID5924823,[-37.698464 144.930817],Mr,30,0.0,3,2019-04-09,0,Finance,993.0,SC_030,4.13870320519409,7620,0.17436164898746914,0
1804,1804,ID3816999,[-37.794852 144.925916],Mrs,35,0.0,19,2018-01-11,1,IT,6096.0,SC_011,1.6311987863913355,7577,0.03938235322287957,0
1805,1805,ID3833659,[-37.942324 145.054963],Mr,40,0.0,9,2019-01-12,0,IT,2581.0,SC_046,1.4909074166978478,15953,0.27678417610368405,0
1806,1806,ID3714848,[-37.814319 145.169649],Mrs,34,1.0,4,2018-11-17,0,IT,1303.0,SC_002,0.5845627716029046,1362,0.21847677067933458,0
1807,1807,ID7144125,[-37.653665 145.035109],Mr,25,0.0,6,2018-06-01,0,Data Science,2280.0,SC_026,9.219418524438428,2288,0.04764980822650263,0
1808,1808,ID7642940,[-37.88955307 144.6372223],Mr,29,0.0,4,2019-10-26,0,Data Science,1450.0,SC_012,2.9093663519701356,6876,0.23956504727730477,0
1809,1809,ID3730894,[-37.753119 144.984837],Mr,33,0.0,8,2018-04-17,0,IT,2300.0,SC_030,3.823685321689655,4475,0.40233196731648063,0
1810,1810,ID7836020,[-37.821799 145.04319],Mrs,25,1.0,9,2019-03-01,0,Data Science,3680.0,SC_038,3.710861241704149,21239,0.17155856351218718,0
1811,1811,ID3283825,[-37.69664383 145.056366],Mr,61,0.0,22,2019-07-15,0,IT,6417.0,SC_047,5.192524755997871,10773,0.11133424228593326,0
1812,1812,ID3734164,[-37.73386 145.061185],Mr,42,0.0,11,2018-10-25,1,IT,3679.0,SC_017,2.5195617613643453,6672,0.12799639075142805,0
1813,1813,ID3245134,[-37.606549 144.931257],Mr,50,0.0,20,2019-04-21,1,IT,6355.0,SC_016,2.1606626044149695,21884,0.22199769925931614,0
1814,1814,ID7819244,[-37.98844 145.246871],Mrs,31,1.0,5,2018-06-15,0,Data Science,2045.0,SC_049,11.759120265422355,1816,0.039324546355681826,0
1815,1815,ID3883722,[-37.87728119 144.9867706],Mrs,27,1.0,9,2019-07-01,0,IT,2816.0,SC_015,1.0934488329080034,20925,0.2802680771813689,0
1816,1816,ID5677958,[-37.854969 145.117986],Mr,40,0.0,12,2019-06-20,1,Finance,4821.0,SC_042,3.4047886271425125,6511,0.1071791318216809,0
1817,1817,ID3967136,[-37.904579 145.058461],Mr,63,0.0,21,2019-06-08,0,IT,6108.0,SC_041,2.204730962911104,9477,0.17964146435223932,0
1818,1818,ID5764545,[-37.779347 145.099196],Dr,40,1.0,18,2019-11-30,1,Finance,7220.0,SC_009,1.6520584860072325,41433,0.4008268364052307,0
1819,1819,ID7890073,[-37.898434 144.998245],Mrs,29,1.0,4,2019-04-02,0,Data Science,1659.0,SC_015,3.647928920209088,7151,0.21418755369704887,0
1820,1820,ID3304591,[-37.985638 145.24299],Dr,35,0.0,14,2018-03-06,1,IT,4600.0,SC_049,11.646394699758774,1817,0.2662424612007639,0
1821,1821,ID3589946,[-37.812667 145.166067],Mr,31,0.0,4,2019-07-30,1,IT,1609.0,SC_002,0.8841848324062513,1361,0.11683028019508122,0
1822,1822,ID3413101,[-37.903505 144.994052],Mr,31,0.0,9,2019-05-01,0,IT,2609.0,SC_015,4.044556787803044,3245,0.0907968113874673,0
1823,1823,ID5229131,[-37.875663 144.977805],Mrs,27,1.0,5,2019-03-03,0,Finance,1995.0,SC_015,0.8165348586759273,1104,0.19456612627017894,0
1824,1824,ID3868959,[-37.699416 144.969727],Mr,49,0.0,17,2019-06-26,0,IT,4957.0,SC_030,4.053330967227449,18135,0.3025480116167557,0
1825,1825,ID7425488,[-37.832644 145.158216],Mr,34,0.0,4,2019-07-13,0,Data Science,1434.0,SC_002,1.8794901207040262,11476,0.07344373916077095,0
1826,1826,ID7460270,[-37.838084 145.185197],Mr,26,0.0,5,2019-06-30,1,Data Science,2769.0,SC_002,2.404348402334357,11855,0.07330444690100905,0
1827,1827,ID5186505,[-37.999417 145.203619],Mrs,27,1.0,7,2018-09-22,1,Finance,3392.0,SC_003,10.520710509837949,1849,0.17141141746524732,0
1828,1828,ID7238705,[-37.7358645 144.9747432],Mrs,27,1.0,3,2019-05-10,1,Data Science,2167.0,SC_030,2.198803927865591,5660,0.05290109957134664,0
1829,1829,ID7235657,[-37.794108 145.245782],Mr,33,0.0,9,2018-08-13,0,Data Science,3435.0,SC_032,2.5534529339029066,4067,0.2263507588611597,0
1830,1830,ID5322442,[-37.989387 145.033607],Mrs,32,1.0,4,2018-10-07,0,Finance,1638.0,SC_003,5.26755458389043,8049,0.13589906685065406,0
1831,1831,ID7786961,[-37.789892 144.857262],Mr,31,0.0,6,2018-10-23,0,Data Science,2240.0,SC_043,0.5608938543781037,2549,0.2304968682255285,0
1832,1832,ID7405987,[-37.78513718 145.2896118],Mrs,44,1.0,14,2019-01-10,0,Data Science,5576.0,SC_022,1.6537524668488428,13450,0.2726900064413902,0
1833,1833,ID3837585,[-37.696767 145.051315],Mr,30,0.0,9,2019-03-20,0,IT,2610.0,SC_047,4.999647998935387,10828,0.03388074063841789,0
1834,1834,ID5248598,[-37.81854248 144.8804779],Mrs,30,1.0,7,2018-09-30,0,Finance,2695.0,SC_033,3.0966753186636744,8120,0.18203770377449482,0
1835,1835,ID5852496,[-37.925391 144.988708],Mr,28,0.0,8,2018-10-21,0,Finance,2741.0,SC_046,4.627234251031507,19950,0.12769846395251874,24
1836,1836,ID3229523,[-37.9849 145.073582],Dr,34,0.0,9,2019-05-18,1,IT,3100.0,SC_003,2.045906276643221,3336,0.24639880620341387,0
